time,open,high,low,close,tick_volume,spread
1553140800,146.294,146.322,146.12,146.141,2528,36
1553144400,146.141,146.154,145.934,145.964,2859,36
1553148000,145.964,146.004,145.77,146.001,2356,38
1553151600,146.001,146.08,145.965,145.999,1775,37
1553155200,146.002,146.094,145.945,145.979,2684,36
1553158800,145.98,146.08,145.434,145.446,5552,36
1553162400,145.445,145.483,145.028,145.361,8342,36
1553166000,145.36,145.541,145.273,145.497,5556,36
1553169600,145.496,145.502,144.956,145.27,6827,36
1553173200,145.27,145.328,144.867,144.89,6692,36
1553176800,144.925,145.263,144.847,145.107,9155,36
1553180400,145.106,145.748,145.098,145.682,9133,36
1553184000,145.682,145.862,145.262,145.344,9800,36
1553187600,145.345,145.394,144.855,144.897,11319,36
1553191200,144.899,144.918,144.115,144.525,11003,36
1553194800,144.528,144.786,144.451,144.761,4724,36
1553198400,144.764,145.102,144.543,144.823,8725,36
1553202000,144.823,145.195,144.733,145.108,5584,36
1553205600,145.109,145.334,145.033,145.147,2321,19
1553209200,145.217,145.499,145.091,145.311,5024,42
1553212800,145.397,145.505,145.283,145.362,1690,35
1553216400,145.362,145.517,145.273,145.476,2288,36
1553220000,145.476,145.548,145.264,145.305,5112,36
1553223600,145.306,145.383,145.219,145.371,4737,36
1553227200,145.371,145.522,145.363,145.489,3819,36
1553230800,145.489,145.57,145.441,145.535,2839,38
1553234400,145.535,145.558,145.447,145.47,2069,36
1553238000,145.469,145.623,145.416,145.605,2519,36
1553241600,145.605,145.727,145.556,145.603,3221,36
1553245200,145.603,145.697,145.356,145.552,4519,36
1553248800,145.552,145.729,144.759,144.825,13301,36
1553252400,144.821,145.053,144.514,144.747,10551,36
1553256000,144.748,145.285,144.671,145.248,7883,36
1553259600,145.248,145.374,144.928,144.998,7710,36
1553263200,144.998,145.311,144.916,145.024,8095,36
1553266800,145.024,145.409,144.957,145.048,9079,36
1553270400,145.05,145.292,144.803,144.876,12531,36
